league,year,h_a,xG,xGA,npxG,npxGA,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts,npxGD,ppda_coef,oppda_coef,team,xG_diff,xGA_diff,xpts_diff
EPL,2019,h,0.675554,0.402873,0.675554,0.402873,7,5,0,0,1.5813,d,0,1,0,1,0.272681,12.7,11.83333333,Bournemouth,0.675554,0.402873,0.5813
EPL,2019,a,0.899526,0.674903,0.899526,0.674903,3,5,0,0,1.4985,d,0,1,0,1,0.224623,9.368421053,13.15384615,Bournemouth,0.899526,0.674903,0.4985
EPL,2019,h,1.86862,0.641129,1.86862,0.641129,3,4,1,0,2.382,w,1,0,0,3,1.227491,8.259259259,8.5,Bournemouth,0.86862,0.641129,-0.618
EPL,2019,a,1.9213,2.3306,1.9213,2.3306,10,5,1,2,1.0846,l,0,0,1,0,-0.4093,7.823529412,18.88235294,Bournemouth,0.9213,0.3306,1.0846
EPL,2019,h,0.849789,1.2765,0.849789,1.2765,3,7,1,2,0.9449,l,0,0,1,0,-0.426711,14.04347826,13.7,Bournemouth,-0.150211,-0.7235,0.9449
EPL,2019,a,1.02949,2.93189,1.02949,2.93189,6,9,2,3,0.3314,l,0,0,1,0,-1.9024,8.5625,8.888888889,Bournemouth,-0.97051,-0.06811,0.3314
EPL,2019,a,0.342799,0.383763,0.342799,0.383763,10,6,0,1,1.186,l,0,0,1,0,-0.040964,5.619047619,20.33333333,Bournemouth,0.342799,-0.616237,1.186
EPL,2019,h,0.154608,3.04446,0.154608,3.04446,2,19,0,3,0.0506,l,0,0,1,0,-2.889852,43.91666667,9.352941176,Bournemouth,0.154608,0.04446,0.0506
EPL,2019,a,1.20777,2.02119,1.20777,2.02119,3,6,1,0,0.8432,w,1,0,0,3,-0.81342,17.21052632,4.533333333,Bournemouth,0.20777,2.02119,-2.1568
EPL,2019,h,0.138532,0.144318,0.138532,0.144318,6,0,0,1,1.1115,l,0,0,1,0,-0.005786,5.555555556,8.392857143,Bournemouth,0.138532,-0.855682,1.1115
EPL,2019,h,1.55463,1.42464,1.55463,1.42464,9,13,1,1,1.4987,d,0,1,0,1,0.12999,23.8,7.653846154,Bournemouth,0.55463,0.42464,0.4987
EPL,2019,a,0.500726,1.05876,0.500726,1.05876,5,11,0,2,0.8032,l,0,0,1,0,-0.558034,17.125,9.375,Bournemouth,0.500726,-0.94124,0.8032
EPL,2019,a,0.717237,2.09757,0.717237,1.33641,4,8,0,4,0.3384,l,0,0,1,0,-0.619173,16.92857143,24.82352941,Bournemouth,0.717237,-1.90243,0.3384
EPL,2019,h,0.319999,2.29861,0.319999,2.29861,5,7,0,3,0.1822,l,0,0,1,0,-1.978611,14.14285714,11.58333333,Bournemouth,0.319999,-0.70139,0.1822
EPL,2019,a,0.554883,1.73629,0.554883,0.975125,4,6,0,1,0.4266,l,0,0,1,0,-0.420242,14.90909091,9.411764706,Bournemouth,0.554883,0.73629,0.4266
EPL,2019,h,1.93757,1.96495,1.93757,1.96495,6,4,3,1,1.3617,w,1,0,0,3,-0.02738,11.86206897,6.238095238,Bournemouth,-1.06243,0.96495,-1.6383
EPL,2019,h,2.72638,1.41635,2.72638,1.41635,8,7,2,1,2.2676,w,1,0,0,3,1.31003,10,7.714285714,Bournemouth,0.72638,0.41635,-0.7324
EPL,2019,a,1.0743,2.04474,1.0743,2.04474,8,10,1,2,0.6359,l,0,0,1,0,-0.97044,9.714285714,9.210526316,Bournemouth,0.0743,0.04474,0.6359
EPL,2019,a,1.08752,0.909241,1.08752,0.909241,9,0,0,3,1.5136,l,0,0,1,0,0.178279,5.5,9.277777778,Southampton,1.08752,-2.090759,1.5136
EPL,2019,h,2.14047,1.52022,2.14047,1.52022,1,6,1,2,1.8259,l,0,0,1,0,0.62025,12,9.428571429,Southampton,1.14047,-0.47978,1.8259
EPL,2019,a,2.07795,0.997711,2.07795,0.997711,6,6,2,0,2.2194,w,1,0,0,3,1.080239,10.75,9.173913043,Southampton,0.07795,0.997711,-0.7806
EPL,2019,h,0.769616,1.90356,0.769616,1.90356,6,13,1,1,0.5769,d,0,1,0,1,-1.133944,6.666666667,13.57142857,Southampton,-0.230384,0.90356,-0.4231
EPL,2019,a,1.57659,1.88034,1.57659,1.88034,7,8,1,0,1.1662,w,1,0,0,3,-0.30375,12.82352941,12.52380952,Southampton,0.57659,1.88034,-1.8338
EPL,2019,h,2.18021,1.29773,1.41904,1.29773,6,2,1,3,2.0278,l,0,0,1,0,0.12131,4.085714286,17.9375,Southampton,1.18021,-1.70227,2.0278
EPL,2019,a,1.16256,1.19008,1.16256,1.19008,8,7,1,2,1.3082,l,0,0,1,0,-0.02752,5.648648649,31.75,Southampton,0.16256,-0.80992,1.3082
EPL,2019,h,1.27044,2.15201,1.27044,2.15201,5,10,1,4,0.7488,l,0,0,1,0,-0.88157,10.88461538,11.10526316,Southampton,0.27044,-1.84799,0.7488
EPL,2019,a,1.37695,0.887495,1.37695,0.126326,5,3,1,1,1.7256,d,0,1,0,1,1.250624,12.04166667,14.66666667,Southampton,0.37695,-0.112505,0.7256
EPL,2019,h,0.457334,4.38046,0.457334,3.6193,1,9,0,9,0.0228,l,0,0,1,0,-3.161966,17.04761905,3.189189189,Southampton,0.457334,-4.61954,0.0228
EPL,2019,a,0.893889,3.36132,0.893889,3.36132,2,31,1,2,0.1163,l,0,0,1,0,-2.467431,17.75,3.192307692,Southampton,-0.106111,1.36132,0.1163
EPL,2019,h,0.742281,2.08883,0.742281,2.08883,1,6,1,2,0.4354,l,0,0,1,0,-1.346549,9.941176471,6.516129032,Southampton,-0.257719,0.08883,0.4354
EPL,2019,a,2.60312,1.60823,1.68664,1.60823,10,3,2,2,2.078,d,0,1,0,1,0.07841,7.342857143,6,Southampton,0.60312,-0.39177,1.078
EPL,2019,h,1.9671,0.504005,1.9671,0.504005,8,5,2,1,2.6235,w,1,0,0,3,1.463095,7.555555556,14.2,Southampton,-0.0329,-0.495995,-0.3765
EPL,2019,h,2.00232,0.896647,2.00232,0.896647,9,3,2,1,2.2681,w,1,0,0,3,1.105673,9.305555556,13.83333333,Southampton,0.00232,-0.103353,-0.7319
EPL,2019,a,1.89255,1.10449,1.89255,1.10449,6,3,1,2,1.9841,l,0,0,1,0,0.78806,4.866666667,13.8,Southampton,0.89255,-0.89551,1.9841
EPL,2019,h,0.805884,0.90324,0.805884,0.90324,7,8,0,1,1.2782,l,0,0,1,0,-0.097356,7.722222222,11.95,Southampton,0.805884,-0.09676,1.2782
EPL,2019,a,2.63444,0.921054,2.63444,0.921054,5,6,3,1,2.5233,w,1,0,0,3,1.713386,12,10.4375,Southampton,-0.36556,-0.078946,-0.4767
EPL,2019,a,0.981321,0.859973,0.981321,0.859973,2,10,2,0,1.4689,w,1,0,0,3,0.121348,12.53571429,5.111111111,Southampton,-1.018679,0.859973,-1.5311
EPL,2019,h,1.47937,0.137837,1.47937,0.137837,4,2,1,1,2.5254,d,0,1,0,1,1.341533,5.411764706,19.35714286,Southampton,0.47937,-0.862163,1.5254
EPL,2019,h,1.26986,1.06851,1.26986,1.06851,4,5,1,0,1.5011,w,1,0,0,3,0.20135,6.461538462,7,Southampton,0.26986,1.06851,-1.4989
EPL,2019,a,2.20337,0.74791,2.20337,0.74791,4,1,2,1,2.4395,w,1,0,0,3,1.45546,7.606060606,13.55555556,Southampton,0.20337,-0.25209,-0.5605
EPL,2019,h,0.799986,2.25532,0.799986,1.49415,2,5,2,3,0.3597,l,0,0,1,0,-0.694164,5.666666667,15.30769231,Southampton,-1.200014,-0.74468,0.3597
EPL,2019,a,1.13377,0.674618,1.13377,0.674618,7,9,2,0,1.7378,w,1,0,0,3,0.459152,4.567567568,7.956521739,Southampton,-0.86623,0.674618,-1.2622
EPL,2019,a,0.724678,3.6591,0.724678,3.6591,8,8,0,4,0.0828,l,0,0,1,0,-2.934422,13.27272727,6.476190476,Southampton,0.724678,-0.3409,0.0828
EPL,2019,h,0.482664,0.904195,0.482664,0.904195,6,2,1,2,0.8881,l,0,0,1,0,-0.421531,7.277777778,8.962962963,Southampton,-0.517336,-1.095805,0.8881
EPL,2019,h,0.543759,0.812949,0.543759,0.812949,7,3,0,0,1.0341,d,0,1,0,1,-0.26919,6.434782609,18.66666667,Leicester,0.543759,0.812949,0.0341
EPL,2019,a,0.947941,1.22629,0.947941,1.22629,5,4,1,1,1.0811,d,0,1,0,1,-0.278349,6.297297297,10.57692308,Leicester,-0.052059,0.22629,0.0811
EPL,2019,a,0.704879,0.654318,0.704879,0.654318,9,4,2,1,1.3218,w,1,0,0,3,0.050561,8.941176471,11.39130435,Leicester,-1.295121,-0.345682,-1.6782
EPL,2019,h,2.23766,0.554726,2.23766,0.554726,10,7,3,1,2.6031,w,1,0,0,3,1.682934,6.914285714,10,Leicester,-0.76234,-0.445274,-0.3969
EPL,2019,a,0.459141,1.10019,0.459141,0.339017,4,4,0,1,0.6281,l,0,0,1,0,0.120124,4.771428571,9.72,Leicester,0.459141,0.10019,0.6281
EPL,2019,h,1.28752,1.33735,1.28752,1.33735,7,9,2,1,1.3097,w,1,0,0,3,-0.04983,10.63636364,5.617647059,Leicester,-0.71248,0.33735,-1.6903
EPL,2019,h,1.82438,0.054134,1.82438,0.054134,13,1,5,0,2.7768,w,1,0,0,3,1.770246,5.558823529,35.72727273,Leicester,-3.17562,0.054134,-0.2232
EPL,2019,a,0.0982107,3.74867,0.0982107,2.9875,4,12,1,2,0.0114,l,0,0,1,0,-2.8892893,9.25,7.78125,Leicester,-0.9017893,1.74867,0.0114
EPL,2019,h,0.8291,1.79569,0.8291,1.79569,6,3,2,1,0.613,w,1,0,0,3,-0.96659,7.6,15.2,Leicester,-1.1709,0.79569,-2.387
EPL,2019,a,4.38046,0.457334,3.6193,0.457334,9,1,9,0,2.964,w,1,0,0,3,3.161966,3.189189189,17.04761905,Leicester,-4.61954,0.457334,-0.036
EPL,2019,a,0.981167,0.44291,0.981167,0.44291,5,5,2,0,1.8316,w,1,0,0,3,0.538257,6.413793103,17.8,Leicester,-1.018833,0.44291,-1.1684
EPL,2019,h,1.37055,0.961339,1.37055,0.961339,14,10,2,0,1.6416,w,1,0,0,3,0.409211,8.088235294,17.14285714,Leicester,-0.62945,0.961339,-1.3584
EPL,2019,a,3.50917,0.784706,2.748,0.784706,9,8,2,0,2.8392,w,1,0,0,3,1.963294,27,16.46666667,Leicester,1.50917,0.784706,-0.1608
EPL,2019,h,2.24348,1.24986,2.24348,1.24986,9,1,2,1,2.0822,w,1,0,0,3,0.99362,5.608695652,18.35,Leicester,0.24348,0.24986,-0.9178
EPL,2019,h,2.28735,0.199733,1.52619,0.199733,9,4,2,0,2.8303,w,1,0,0,3,1.326457,7.19047619,13.54166667,Leicester,0.28735,0.199733,-0.1697
EPL,2019,a,4.03286,1.24141,4.03286,1.24141,17,12,4,1,2.8035,w,1,0,0,3,2.79145,4.296296296,8.666666667,Leicester,0.03286,0.24141,-0.1965
EPL,2019,h,1.06421,1.16408,1.06421,1.16408,5,7,1,1,1.217,d,0,1,0,1,-0.09987,7.033333333,11.5,Leicester,0.06421,0.16408,0.217
EPL,2019,a,1.01388,3.59139,1.01388,2.83026,0,17,1,3,0.1476,l,0,0,1,0,-1.81638,32.91666667,8.625,Leicester,0.01388,0.59139,0.1476
EPL,2019,h,0.120994,3.76973,0.120994,3.00856,3,6,0,4,0.0095,l,0,0,1,0,-2.887566,20.47058824,11.43478261,Leicester,0.120994,-0.23027,0.0095
EPL,2019,a,2.62349,0.782104,1.86232,0.782104,8,7,2,1,2.6164,w,1,0,0,3,1.080216,7.590909091,8.941176471,Leicester,0.62349,-0.217896,-0.3836
EPL,2019,a,1.9875,0.780118,1.9875,0.780118,14,2,3,0,2.3241,w,1,0,0,3,1.207382,3.194444444,36.85714286,Leicester,-1.0125,0.780118,-0.6759
EPL,2019,h,0.74791,2.20337,0.74791,2.20337,1,4,1,2,0.3866,l,0,0,1,0,-1.45546,13.55555556,7.606060606,Leicester,-0.25209,0.20337,0.3866
EPL,2019,a,2.06812,1.19881,1.2919,1.19881,14,3,1,2,2.0937,l,0,0,1,0,0.09309,9.695652174,9.307692308,Leicester,1.06812,-0.80119,2.0937
EPL,2019,h,2.94091,1.16254,2.17975,0.401371,18,3,4,1,2.6457,w,1,0,0,3,1.778379,5.375,15.0952381,Leicester,-1.05909,0.16254,-0.3543
EPL,2019,h,1.55739,0.791731,1.55739,0.791731,5,8,2,2,1.9825,d,0,1,0,1,0.765659,7.666666667,15.33333333,Leicester,-0.44261,-1.208269,0.9825
EPL,2019,a,0.527124,1.1219,0.527124,1.1219,4,6,0,0,0.7964,d,0,1,0,1,-0.594776,6.571428571,16.9375,Leicester,0.527124,1.1219,-0.2036
EPL,2019,h,0.87159,1.2246,0.87159,1.2246,5,5,0,0,1.0512,d,0,1,0,1,-0.35301,11.30769231,4.074074074,Crystal Palace,0.87159,1.2246,0.0512
EPL,2019,a,0.241912,1.84778,0.241912,1.84778,5,2,0,1,0.2206,l,0,0,1,0,-1.605868,11.6,11.12,Crystal Palace,0.241912,0.84778,0.2206
EPL,2019,a,0.676993,2.23561,0.676993,1.47444,2,7,2,1,0.3503,w,1,0,0,3,-0.797447,15.27777778,6.857142857,Crystal Palace,-1.323007,1.23561,-2.6497
EPL,2019,h,1.41394,0.30354,1.41394,0.30354,13,5,1,0,2.2757,w,1,0,0,3,1.1104,9,9.04,Crystal Palace,0.41394,0.30354,-0.7243
EPL,2019,a,0.577323,1.04944,0.577323,1.04944,5,8,0,4,0.8707,l,0,0,1,0,-0.472117,17.08333333,6.545454545,Crystal Palace,0.577323,-2.95056,0.8707
EPL,2019,h,0.984777,1.75572,0.984777,1.75572,6,5,1,1,0.7636,d,0,1,0,1,-0.770943,13.94736842,12.52380952,Crystal Palace,-0.015223,0.75572,-0.2364
EPL,2019,h,1.80497,0.712129,1.0438,0.712129,11,10,2,0,2.2533,w,1,0,0,3,0.331671,12.7826087,9.111111111,Crystal Palace,-0.19503,0.712129,-0.7467
EPL,2019,a,2.0682,1.23577,1.30703,1.23577,7,7,2,1,2.1092,w,1,0,0,3,0.07126,20.07142857,14.78947368,Crystal Palace,0.0682,0.23577,-0.8908
EPL,2019,h,0.616864,4.02104,0.616864,4.02104,5,21,0,2,0.0503,l,0,0,1,0,-3.404176,18.57894737,6.736842105,Crystal Palace,0.616864,2.02104,0.0503
EPL,2019,a,1.77892,1.54014,1.01775,1.54014,1,8,2,2,1.6021,d,0,1,0,1,-0.52239,26.3,7.666666667,Crystal Palace,-0.22108,-0.45986,0.6021
EPL,2019,h,0.44291,0.981167,0.44291,0.981167,5,5,0,2,0.8167,l,0,0,1,0,-0.538257,17.8,6.413793103,Crystal Palace,0.44291,-1.018833,0.8167
EPL,2019,a,0.479488,3.28903,0.479488,3.28903,3,11,0,2,0.0769,l,0,0,1,0,-2.809542,13.91304348,7.75,Crystal Palace,0.479488,1.28903,0.0769
EPL,2019,h,1.02306,1.64291,1.02306,1.64291,8,11,1,2,0.856,l,0,0,1,0,-0.61985,21.92307692,10.11111111,Crystal Palace,0.02306,-0.35709,0.856
EPL,2019,a,0.936732,1.8509,0.936732,1.8509,6,5,2,0,0.6598,w,1,0,0,3,-0.914168,7.291666667,8.375,Crystal Palace,-1.063268,1.8509,-2.3402
EPL,2019,h,0.383763,0.342799,0.383763,0.342799,6,10,1,0,1.2658,w,1,0,0,3,0.040964,20.33333333,5.619047619,Crystal Palace,-0.616237,0.342799,-1.7342
EPL,2019,a,0.210746,1.57132,0.210746,1.57132,2,7,0,0,0.2552,d,0,1,0,1,-1.360574,9.05,10.5,Crystal Palace,0.210746,1.57132,-0.7448
EPL,2019,h,0.484859,2.48355,0.484859,2.48355,5,11,1,1,0.1452,d,0,1,0,1,-1.998691,19.3125,5.25,Crystal Palace,-0.515141,1.48355,-0.8548
EPL,2019,a,0.985368,0.714368,0.985368,0.714368,14,6,0,1,1.524,l,0,0,1,0,0.271,8.652173913,12.5,Crystal Palace,0.985368,-0.285632,1.524
EPL,2019,h,2.14195,0.796338,2.14195,0.796338,12,8,2,1,2.3715,w,1,0,0,3,1.345612,9.941176471,9.909090909,Crystal Palace,0.14195,-0.203662,-0.6285
EPL,2019,a,0.137837,1.47937,0.137837,1.47937,2,4,1,1,0.2757,d,0,1,0,1,-1.341533,19.35714286,5.411764706,Crystal Palace,-0.862163,0.47937,-0.7243
EPL,2019,a,1.43864,1.54749,1.43864,1.54749,7,7,1,1,1.3082,d,0,1,0,1,-0.10885,8.681818182,11.47619048,Crystal Palace,0.43864,0.54749,0.3082
EPL,2019,h,0.31381,1.0214,0.31381,1.0214,5,7,1,1,0.6142,d,0,1,0,1,-0.70759,9.387096774,5.677419355,Crystal Palace,-0.68619,0.0214,-0.3858
EPL,2019,a,0.586726,2.46283,0.586726,2.46283,2,23,2,2,0.2571,d,0,1,0,1,-1.876104,32.77777778,4.923076923,Crystal Palace,-1.413274,0.46283,-0.7429
EPL,2019,h,0.674618,1.13377,0.674618,1.13377,9,7,0,2,0.9335,l,0,0,1,0,-0.459152,7.956521739,4.567567568,Crystal Palace,0.674618,-0.86623,0.9335
EPL,2019,h,0.959747,0.860675,0.959747,0.860675,6,4,0,1,1.427,l,0,0,1,0,0.099072,10.5,10.21428571,Crystal Palace,0.959747,-0.139325,1.427
EPL,2019,a,0.861151,2.7864,0.861151,2.7864,8,2,1,3,0.2356,l,0,0,1,0,-1.925249,8.142857143,7.84375,Crystal Palace,-0.138849,-0.2136,0.2356
EPL,2019,a,0.842407,2.23456,0.842407,2.23456,5,11,1,4,0.4405,l,0,0,1,0,-1.392153,21.45454545,5.942857143,Norwich,-0.157593,-1.76544,0.4405
